CompanyCode,CompanyName,IndustryCode,Province
430198,微创光电,湖北省,C39
430300,辰光医疗,上海市,C35
430418,苏轴股份,江苏省,C34
430476,海能仪器,山东省,C40
430489,佳先股份,安徽省,C26
430510,丰光精密,山东省,C33
430564,天润科技,陕西省,I65
430685,新芝生物,浙江省,C40
430718,合肥高科,安徽省,C38
600000,浦发银行,上海市,J66
600004,白云机场,广东省,G56
600006,东风汽车,湖北省,C36
600007,中国国贸,北京市,K70
600008,首创环保,北京市,D46
600009,上海机场,上海市,G56
600010,包钢股份,内蒙古自治区,C31
600011,华能国际,北京市,D44
600012,皖通高速,安徽省,G54
600015,华夏银行,北京市,J66
600016,民生银行,北京市,J66
600017,日照港,山东省,G55
600018,上港集团,上海市,G55
600019,宝钢股份,上海市,C31
600020,中原高速,河南省,G54
600021,上海电力,上海市,D44
600022,山东钢铁,山东省,C31
600023,浙能电力,浙江省,D44
600025,华能水电,云南省,D44
600026,中远海能,上海市,G55
600027,华电国际,山东省,D44
600028,中国石化,北京市,B07
600029,南方航空,广东省,G56
600030,中信证券,广东省,J67
600031,三一重工,北京市,C35
600032,浙江新能,浙江省,D44
600033,福建高速,福建省,G54
600035,楚天高速,湖北省,G54
600036,招商银行,广东省,J66
600037,歌华有线,北京市,I63
600038,中直股份,黑龙江省,C37
600039,四川路桥,四川省,E48
600048,保利发展,广东省,K70
600050,中国联通,北京市,I63
600051,宁波联合,浙江省,F51
600052,东望时代,浙江省,R86
600053,九鼎投资,江西省,J69
600054,黄山旅游,安徽省,N78
600055,万东医疗,北京市,C35
600056,中国医药,北京市,F51
600057,厦门象屿,福建省,L72
600058,五矿发展,北京市,F51
600059,古越龙山,浙江省,C15
600060,海信视像,山东省,C39
600061,国投资本,上海市,J67
600062,华润双鹤,北京市,C27
600063,皖维高新,安徽省,C28
600064,南京高科,江苏省,K70
600066,宇通客车,河南省,C36
600067,冠城大通,福建省,K70
600070,浙江富润,浙江省,I64
600071,凤凰光学,江西省,C40
600072,中船科技,上海市,E48
600073,上海梅林,上海市,C14
600075,新疆天业,新疆维吾尔自治区,C26
600076,康欣新材,山东省,C20
600077,宋都股份,浙江省,K70
600079,人福医药,湖北省,C27
600080,金花股份,陕西省,C27
600081,东风科技,上海市,C36
600082,海泰发展,天津市,F51
600083,*ST 博信,江苏省,F51
600084,*ST 中葡,新疆维吾尔自治区,C15
600085,同仁堂,北京市,C27
600088,中视传媒,上海市,R86
600089,特变电工,新疆维吾尔自治区,C38
600094,大名城,上海市,K70
600095,湘财股份,黑龙江省,J67
600096,云天化,云南省,C26
600097,开创国际,上海市,A04
600098,广州发展,广东省,D44
600099,林海股份,江苏省,C37
600100,同方股份,北京市,C39
600101,明星电力,四川省,D44
600103,青山纸业,福建省,C22
600104,上汽集团,上海市,C36
600105,永鼎股份,江苏省,C38
600106,重庆路桥,重庆市,G54
600107,美尔雅,湖北省,C18
600108,亚盛集团,甘肃省,A01
600109,国金证券,四川省,J67
600110,诺德股份,吉林省,C32
600111,北方稀土,内蒙古自治区,C32
600113,浙江东日,浙江省,L72
600114,东睦股份,浙江省,C33
600115,中国东航,上海市,G56
600116,三峡水利,重庆市,D44
600117,西宁特钢,青海省,C31
600118,中国卫星,北京市,C39
600119,长江投资,上海市,G54
600120,浙江东方,浙江省,J69
600121,郑州煤电,河南省,B06
600123,兰花科创,山西省,B06
600125,铁龙物流,辽宁省,G53
600126,杭钢股份,浙江省,C31
600127,金健米业,湖南省,C13
600128,弘业股份,江苏省,F51
600129,太极集团,重庆市,C27
600130,波导股份,浙江省,C39
600131,国网信通,四川省,I65
600132,重庆啤酒,重庆市,C15
600133,东湖高新,湖北省,E48
600135,乐凯胶片,河北省,C26
600137,浪莎股份,四川省,C18
600138,中青旅,北京市,L72
600141,兴发集团,湖北省,C26
600143,金发科技,广东省,C29
600148,长春一东,吉林省,C36
600149,廊坊发展,河北省,D44
600150,中国船舶,上海市,C37
600151,航天机电,上海市,C39
600152,维科技术,浙江省,C38
600153,建发股份,福建省,F51
600155,华创阳安,北京市,J67
600156,华升股份,湖南省,C17
600157,永泰能源,山西省,D44
600158,中体产业,天津市,R88
600159,大龙地产,北京市,K70
600160,巨化股份,浙江省,C26
600161,天坛生物,北京市,C27
600162,香江控股,广东省,K70
600163,中闽能源,福建省,D44
600165,新日恒力,宁夏回族自治区,C26
600166,福田汽车,北京市,C36
600167,联美控股,辽宁省,D44
600168,武汉控股,湖北省,D46
600169,太原重工,山西省,C35
600170,上海建工,上海市,E48
600171,上海贝岭,上海市,C39
600172,黄河旋风,河南省,C30
600173,卧龙地产,浙江省,K70
600176,中国巨石,浙江省,C30
600177,雅戈尔,浙江省,C18
600178,东安动力,黑龙江省,C36
600179,安通控股,黑龙江省,G58
600180,瑞茂通,山东省,F51
600183,生益科技,广东省,C39
600184,光电股份,湖北省,C35
600185,格力地产,广东省,K70
600186,莲花健康,河南省,C14
600187,国中水务,黑龙江省,D46
600188,兖矿能源,山东省,B06
600189,泉阳泉,吉林省,C15
600190,锦州港,辽宁省,G55
600191,*ST 华资,内蒙古自治区,C13
600192,长城电工,甘肃省,C38
600193,创兴资源,上海市,E50
600195,中牧股份,北京市,C27
600196,复星医药,上海市,C27
600197,伊力特,新疆维吾尔自治区,C15
600198,*ST 大唐,北京市,C39
600199,金种子酒,安徽省,C15
600200,江苏吴中,江苏省,C27
600201,生物股份,内蒙古自治区,C27
600202,哈空调,黑龙江省,C38
600203,福日电子,福建省,C39
600206,有研新材,北京市,C32
600207,安彩高科,河南省,D45
600208,新湖中宝,浙江省,K70
600210,紫江企业,上海市,C29
600211,西藏药业,西藏自治区,C27
600212,江泉实业,山东省,S90
600213,亚星客车,江苏省,C36
600215,派斯林,吉林省,K70
600216,浙江医药,浙江省,C27
600217,中再资环,陕西省,C42
600218,全柴动力,安徽省,C34
600219,南山铝业,山东省,C32
600220,江苏阳光,江苏省,C17
600221,*ST 海航,海南省,G56
600222,太龙药业,河南省,C27
600223,鲁商发展,山东省,K70
600225,*ST 松江,天津市,K70
600227,圣济堂,贵州省,C27
600228,返利科技,江西省,I64
600229,城市传媒,山东省,R85
600230,沧州大化,河北省,C26
600231,凌钢股份,辽宁省,C31
600232,金鹰股份,浙江省,C17
600233,圆通速递,辽宁省,G60
600234,科新发展,山西省,C39
600235,民丰特纸,浙江省,C22
600236,桂冠电力,广西壮族自治区,D44
600237,铜峰电子,安徽省,C39
600238,海南椰岛,海南省,C15
600242,ST 中昌,广东省,I64
600243,青海华鼎,青海省,C34
600246,万通发展,北京市,K70
600248,陕西建工,陕西省,E48
600249,两面针,广西壮族自治区,C26
600250,南纺股份,江苏省,F51
600251,冠农股份,新疆维吾尔自治区,C13
600252,中恒集团,广西壮族自治区,C27
600255,鑫科材料,安徽省,C32
600256,广汇能源,新疆维吾尔自治区,B07
600257,大湖股份,湖南省,A04
600258,首旅酒店,北京市,H61
600259,广晟有色,海南省,B09
600261,阳光照明,浙江省,C38
600262,北方股份,内蒙古自治区,C35
600266,城建发展,北京市,K70
600267,海正药业,浙江省,C27
600268,国电南自,江苏省,C38
600269,赣粤高速,江西省,G54
600271,航天信息,北京市,C39
600272,开开实业,上海市,F52
600273,嘉化能源,浙江省,C26
600276,恒瑞医药,江苏省,C27
600277,亿利洁能,内蒙古自治区,C26
600278,东方创业,上海市,F51
600279,重庆港,重庆市,G55
600280,中央商场,江苏省,F52
600281,华阳新材,山西省,C32
600282,南钢股份,江苏省,C31
600283,钱江水利,浙江省,D46
600284,浦东建设,上海市,E48
600285,羚锐制药,河南省,C27
600287,江苏舜天,江苏省,F51
600288,大恒科技,北京市,C39
600292,远达环保,重庆市,N77
600293,三峡新材,湖北省,C30
600295,鄂尔多斯,内蒙古自治区,C31
600297,广汇汽车,辽宁省,F52
600298,安琪酵母,湖北省,C14
600299,安迪苏,北京市,C27
600300,ST 维维,江苏省,C15
600301,*ST 南化,广西壮族自治区,C26
600302,标准股份,陕西省,C35
600305,恒顺醋业,江苏省,C14
600307,酒钢宏兴,甘肃省,C31
600308,华泰股份,山东省,C22
600309,万华化学,山东省,C26
600310,桂东电力,广西壮族自治区,D44
600312,平高电气,河南省,C38
600313,农发种业,北京市,A01
600315,上海家化,上海市,C26
600316,洪都航空,江西省,C37
600318,新力金融,安徽省,J69
600319,*ST 亚星,山东省,C26
600320,振华重工,上海市,C35
600321,正源股份,四川省,C20
600322,天房发展,天津市,K70
600323,瀚蓝环境,广东省,N77
600325,华发股份,广东省,K70
600326,西藏天路,西藏自治区,C30
600327,大东方,江苏省,F52
600328,中盐化工,内蒙古自治区,C26
600329,中新药业,天津市,C27
600330,天通股份,浙江省,C39
600331,宏达股份,四川省,C32
600332,白云山,广东省,C27
600333,长春燃气,吉林省,D45
600335,国机汽车,天津市,F51
600336,澳柯玛,山东省,C38
600337,美克家居,江西省,F52
600338,西藏珠峰,西藏自治区,B09
600339,中油工程,新疆维吾尔自治区,B11
600340,华夏幸福,河北省,K70
600343,航天动力,陕西省,C35
600345,长江通信,湖北省,C39
600346,恒力石化,辽宁省,C28
600348,华阳股份,山西省,B06
600350,山东高速,山东省,G54
600351,亚宝药业,山西省,C27
600352,浙江龙盛,浙江省,C26
600353,旭光电子,四川省,C39
600354,敦煌种业,甘肃省,A01
600355,精伦电子,湖北省,C39
600356,恒丰纸业,黑龙江省,C22
600358,国旅联合,江苏省,I64
600359,新农开发,新疆维吾尔自治区,A01
600360,华微电子,吉林省,C39
600361,华联综超,北京市,F52
600362,江西铜业,江西省,C32
600363,联创光电,江西省,C39
600366,宁波韵升,浙江省,C30
600367,红星发展,贵州省,C26
600368,五洲交通,广西壮族自治区,G54
600369,西南证券,重庆市,J67
600370,三房巷,江苏省,C26
600371,万向德农,黑龙江省,A01
600372,中航电子,北京市,C37
600373,中文传媒,江西省,R85
600375,汉马科技,安徽省,C36
600376,首开股份,北京市,K70
600377,宁沪高速,江苏省,G54
600378,昊华科技,四川省,C26
600379,宝光股份,陕西省,C38
600380,健康元,广东省,C27
600381,青海春天,青海省,C14
600383,金地集团,广东省,K70
600385,*ST 金泰,山东省,C27
600386,北巴传媒,北京市,F52
600387,ST 海越,浙江省,F51
600389,江山股份,江苏省,C26
600390,五矿资本,湖南省,J69
600391,航发科技,四川省,C37
600392,盛和资源,四川省,C32
600393,ST 粤泰,广东省,K70
600395,盘江股份,贵州省,B06
600396,金山股份,辽宁省,D44
600397,安源煤业,江西省,B06
600398,海澜之家,江苏省,C18
600399,抚顺特钢,辽宁省,C31
600400,红豆股份,江苏省,C18
600403,ST 大有,河南省,B06
600405,动力源,北京市,C39
600406,国电南瑞,江苏省,I65
600408,ST 安泰,山西省,C31
600409,三友化工,河北省,C26
600410,华胜天成,北京市,I65
600415,小商品城,浙江省,L72
600416,湘电股份,湖南省,C34
600418,江淮汽车,安徽省,C36
600419,天润乳业,新疆维吾尔自治区,C14
600420,国药现代,上海市,C27
600421,华嵘控股,湖北省,C34
600422,昆药集团,云南省,C27
600423,柳化股份,广西壮族自治区,C26
600425,青松建化,新疆维吾尔自治区,C30
600426,华鲁恒升,山东省,C26
600428,中远海特,广东省,G55
600429,三元股份,北京市,C14
600433,冠豪高新,广东省,C22
600435,北方导航,北京市,C39
600436,片仔癀,福建省,C27
600438,通威股份,四川省,C13
600439,瑞贝卡,河南省,C19
600444,国机通用,安徽省,C34
600446,金证股份,广东省,I65
600448,华纺股份,山东省,C17
600449,宁夏建材,宁夏回族自治区,C30
600452,涪陵电力,重庆市,D44
600455,博通股份,陕西省,P82
600456,宝钛股份,陕西省,C32
600458,时代新材,湖南省,C29
600459,贵研铂业,云南省,C32
600460,士兰微,浙江省,C39
600461,洪城环境,江西省,D46
600463,空港股份,北京市,E48
600466,蓝光发展,四川省,K70
600467,好当家,山东省,A04
600468,百利电气,天津市,C38
600469,风神股份,河南省,C29
600470,六国化工,安徽省,C26
600475,华光环能,江苏省,N77
600476,湘邮科技,湖南省,I65
600477,杭萧钢构,浙江省,C33
600478,科力远,湖南省,C38
600479,千金药业,湖南省,C27
600480,凌云股份,河北省,C36
600481,双良节能,江苏省,C38
600482,中国动力,河北省,C37
600483,福能股份,福建省,D44
600486,扬农化工,江苏省,C26
600487,亨通光电,江苏省,C38
600488,天药股份,天津市,C27
600489,中金黄金,北京市,B09
600490,鹏欣资源,上海市,C32
600491,龙元建设,浙江省,E48
600493,凤竹纺织,福建省,C17
600495,晋西车轴,山西省,C37
600496,精工钢构,安徽省,C33
600497,驰宏锌锗,云南省,B09
600498,烽火通信,湖北省,C39
600499,科达制造,广东省,C35
600500,中化国际,上海市,C26
600501,航天晨光,江苏省,C36
600502,安徽建工,安徽省,E48
600503,华丽家族,上海市,K70
600505,西昌电力,四川省,D44
600506,*ST 香梨,新疆维吾尔自治区,A01
600507,方大特钢,江西省,C31
600508,上海能源,上海市,B06
600509,天富能源,新疆维吾尔自治区,D44
600510,黑牡丹,江苏省,K70
600511,国药股份,北京市,F51
600512,腾达建设,浙江省,E48
600513,联环药业,江苏省,C27
600515,*ST 基础,海南省,K70
600516,方大炭素,甘肃省,C30
600517,国网英大,上海市,J69
600519,贵州茅台,贵州省,C15
600520,文一科技,安徽省,C38
600521,华海药业,浙江省,C27
600522,中天科技,江苏省,C38
600523,贵航股份,贵州省,C36
600525,长园集团,广东省,C39
600526,菲达环保,浙江省,C35
600527,江南高纤,江苏省,C28
600528,中铁工业,北京市,C35
600529,山东药玻,山东省,C30
600530,交大昂立,上海市,C27
600531,豫光金铅,河南省,C32
600533,栖霞建设,江苏省,K70
600535,天士力,天津市,C27
600536,中国软件,北京市,I65
600537,亿晶光电,浙江省,C38
600538,国发股份,广西壮族自治区,F51
600539,狮头股份,山西省,L72
600540,新赛股份,新疆维吾尔自治区,A01
600543,莫高股份,甘肃省,C15
600545,卓郎智能,新疆维吾尔自治区,C35
600546,山煤国际,山西省,F51
600547,山东黄金,山东省,B09
600548,深高速,广东省,G54
600549,厦门钨业,福建省,C32
600550,保变电气,河北省,C38
600551,时代出版,安徽省,R85
600552,凯盛科技,安徽省,C39
600556,天下秀,广西壮族自治区,I64
600557,康缘药业,江苏省,C27
600558,大西洋,四川省,C33
600559,老白干酒,河北省,C15
600560,金自天正,北京市,C35
600561,江西长运,江西省,G54
600562,国睿科技,江苏省,C39
600563,法拉电子,福建省,C39
600565,迪马股份,重庆市,K70
600566,济川药业,湖北省,C27
600567,山鹰国际,安徽省,C22
600569,安阳钢铁,河南省,C31
600570,恒生电子,浙江省,I65
600571,信雅达,浙江省,I65
600572,康恩贝,浙江省,C27
600573,惠泉啤酒,福建省,C15
600575,淮河能源,安徽省,G55
600576,祥源文化,浙江省,R87
600577,精达股份,安徽省,C38
600578,京能电力,北京市,D44
600579,克劳斯,山东省,C35
600580,卧龙电驱,浙江省,C38
600581,八一钢铁,新疆维吾尔自治区,C31
600582,天地科技,北京市,C35
600583,海油工程,天津市,B11
600584,长电科技,江苏省,C39
600585,海螺水泥,安徽省,C30
600586,金晶科技,山东省,C30
600587,新华医疗,山东省,C35
600588,用友网络,北京市,I65
600590,泰豪科技,江西省,C38
600592,龙溪股份,福建省,C34
600593,*ST 圣亚,辽宁省,N78
600594,益佰制药,贵州省,C27
600595,ST 中孚,河南省,C32
600596,新安股份,浙江省,C26
600597,光明乳业,上海市,C14
600598,北大荒,黑龙江省,A01
600600,青岛啤酒,山东省,C15
600602,云赛智联,上海市,I65
600603,广汇物流,四川省,S90
600604,市北高新,上海市,K70
600605,汇通能源,上海市,F51
600606,绿地控股,上海市,E48
600609,金杯汽车,辽宁省,C36
600610,中毅达,上海市,C26
600611,大众交通,上海市,G54
600612,老凤祥,上海市,C41
600613,神奇制药,上海市,C27
600615,*ST 丰华,上海市,C33
600616,金枫酒业,上海市,C15
600617,国新能源,山西省,D45
600618,氯碱化工,上海市,C26
600619,海立股份,上海市,C34
600620,天宸股份,上海市,S90
600621,华鑫股份,上海市,J67
600622,光大嘉宝,上海市,K70
600623,华谊集团,上海市,C26
600624,复旦复华,上海市,C27
600626,申达股份,上海市,C17
600628,新世界,上海市,F52
600629,华建集团,上海市,M74
600630,龙头股份,上海市,C17
600633,浙数文化,浙江省,I64
600635,大众公用,上海市,D45
600636,国新文化,上海市,I65
600637,东方明珠,上海市,I63
600638,新黄浦,上海市,K70
600639,浦东金桥,上海市,K70
600640,新国脉,上海市,I64
600641,万业企业,上海市,K70
600642,申能股份,上海市,D44
600643,爱建集团,上海市,J69
600644,乐山电力,四川省,D44
600645,中源协和,天津市,M73
600647,同达创业,上海市,F51
600648,外高桥,上海市,F51
600649,城投控股,上海市,K70
600650,锦江在线,上海市,G54
600651,飞乐音响,上海市,C38
600653,申华控股,辽宁省,F52
600655,豫园股份,上海市,F52
600657,信达地产,北京市,K70
600658,电子城,北京市,K70
600660,福耀玻璃,福建省,C30
600661,昂立教育,上海市,P82
600662,外服控股,上海市,G54
600663,陆家嘴,上海市,K70
600664,哈药股份,黑龙江省,C27
600665,天地源,陕西省,K70
600667,太极实业,江苏省,E48
600668,尖峰集团,浙江省,C30
600673,东阳光,广东省,S90
600674,川投能源,四川省,D44
600675,中华企业,上海市,K70
600676,交运股份,上海市,G54
600678,四川金顶,四川省,C30
600679,上海凤凰,上海市,C37
600681,百川能源,湖北省,D45
600682,南京新百,江苏省,F52
600683,京投发展,浙江省,K70
600684,珠江股份,广东省,K70
600685,中船防务,广东省,C37
600686,金龙汽车,福建省,C36
600688,上海石化,上海市,C25
600689,上海三毛,上海市,C17
600690,海尔智家,山东省,C38
600691,阳煤化工,山西省,C26
600692,亚通股份,上海市,K70
600693,东百集团,福建省,F52
600694,大商股份,辽宁省,F52
600696,岩石股份,上海市,C15
600697,欧亚集团,吉林省,F52
600698,湖南天雁,湖南省,C36
600699,均胜电子,浙江省,C36
600702,舍得酒业,四川省,C15
600703,三安光电,湖北省,C39
600704,物产中大,浙江省,F51
600705,中航产融,黑龙江省,J69
600706,曲江文旅,陕西省,N78
600707,彩虹股份,陕西省,C39
600708,光明地产,上海市,K70
600710,苏美达,江苏省,F51
600711,盛屯矿业,福建省,B09
600712,南宁百货,广西壮族自治区,F52
600713,南京医药,江苏省,F52
600714,金瑞矿业,青海省,C26
600715,文投控股,辽宁省,R86
600716,凤凰股份,江苏省,K70
600717,天津港,天津市,G55
600718,东软集团,辽宁省,I65
600719,大连热电,辽宁省,D44
600720,祁连山,甘肃省,C30
600721,*ST 百花,新疆维吾尔自治区,M73
600722,金牛化工,河北省,C26
600724,宁波富达,浙江省,C30
600725,云维股份,云南省,C25
600727,鲁北化工,山东省,C26
600728,佳都科技,广东省,I65
600729,重庆百货,重庆市,F52
600730,中国高科,北京市,P82
600731,湖南海利,湖南省,C26
600732,爱旭股份,上海市,C38
600733,北汽蓝谷,北京市,C36
600734,*ST 实达,福建省,C39
600735,新华锦,山东省,C19
600736,苏州高新,江苏省,K70
600737,中粮糖业,新疆维吾尔自治区,C13
600738,丽尚国潮,甘肃省,F52
600739,辽宁成大,辽宁省,F51
600740,山西焦化,山西省,C25
600741,华域汽车,上海市,C36
600742,一汽富维,吉林省,C36
600743,华远地产,湖北省,K70
600744,华银电力,湖南省,D44
600745,闻泰科技,湖北省,C39
600746,江苏索普,江苏省,C26
600748,上实发展,上海市,K70
600749,西藏旅游,西藏自治区,N78
600750,江中药业,江西省,C27
600751,海航科技,天津市,F51
600753,东方银星,福建省,F51
600754,锦江酒店,上海市,H61
600755,厦门国贸,福建省,F51
600756,浪潮软件,山东省,I65
600757,长江传媒,湖北省,R85
600758,辽宁能源,辽宁省,B06
600760,中航沈飞,山东省,C37
600761,安徽合力,安徽省,C35
600763,通策医疗,浙江省,Q83
600764,中国海防,北京市,C39
600765,中航重机,贵州省,C37
600766,*ST 园城,山东省,S90
600768,宁波富邦,浙江省,C32
600769,祥龙电业,湖北省,D46
600770,综艺股份,江苏省,S90
600771,广誉远,山西省,C27
600773,西藏城投,西藏自治区,K70
600774,汉商集团,湖北省,F52
600775,南京熊猫,江苏省,C39
600776,东方通信,浙江省,C39
600777,新潮能源,山东省,B07
600778,友好集团,新疆维吾尔自治区,F52
600779,水井坊,四川省,C15
600780,通宝能源,山西省,D44
600782,新钢股份,江西省,C31
600783,鲁信创投,山东省,J67
600784,鲁银投资,山东省,C14
600785,新华百货,宁夏回族自治区,F52
600787,中储股份,天津市,G59
600789,鲁抗医药,山东省,C27
600790,轻纺城,浙江省,L72
600791,京能置业,北京市,K70
600792,云煤能源,云南省,C25
600793,宜宾纸业,四川省,C22
600794,保税科技,江苏省,G59
600795,国电电力,辽宁省,D44
600796,钱江生化,浙江省,C26
600797,浙大网新,浙江省,I65
600798,宁波海运,浙江省,G55
600800,渤海化学,天津市,C26
600801,华新水泥,湖北省,C30
600802,福建水泥,福建省,C30
600803,新奥股份,河北省,D45
600805,悦达投资,江苏省,S90
600807,济南高新,山东省,K70
600808,马钢股份,安徽省,C31
600809,山西汾酒,山西省,C15
600810,神马股份,河南省,C28
600811,东方集团,黑龙江省,C13
600812,华北制药,河北省,C27
600814,杭州解百,浙江省,F52
600815,厦工股份,福建省,C35
600817,宇通重工,河南省,C35
600818,中路股份,上海市,C37
600819,耀皮玻璃,上海市,C30
600820,隧道股份,上海市,E48
600821,金开新能,天津市,D44
600822,上海物贸,上海市,F51
600823,世茂股份,上海市,K70
600824,益民集团,上海市,F52
600825,新华传媒,上海市,R85
600826,兰生股份,上海市,L72
600827,百联股份,上海市,F52
600828,茂业商业,四川省,F52
600829,人民同泰,黑龙江省,F51
600830,香溢融通,浙江省,L71
600831,广电网络,陕西省,I63
600833,第一医药,上海市,F52
600834,申通地铁,上海市,G54
600835,上海机电,上海市,C34
600836,上海易连,上海市,C23
600837,海通证券,上海市,J67
600838,上海九百,上海市,F52
600839,四川长虹,四川省,C39
600841,上柴股份,上海市,C34
600843,上工申贝,上海市,C35
600844,丹化科技,江苏省,C26
600845,宝信软件,上海市,I65
600846,同济科技,上海市,E48
600847,万里股份,重庆市,C38
600848,上海临港,上海市,K70
600850,电科数字,上海市,I65
600851,海欣股份,上海市,C27
600853,龙建股份,黑龙江省,E48
600854,春兰股份,江苏省,C38
600855,航天长峰,北京市,C35
600857,宁波中百,浙江省,F52
600858,银座股份,山东省,F52
600859,王府井,北京市,F52
600860,京城股份,北京市,C35
600861,北京城乡,北京市,F52
600862,中航高科,江苏省,C37
600863,内蒙华电,内蒙古自治区,D44
600864,哈投股份,黑龙江省,J67
600865,百大集团,浙江省,F52
600866,星湖科技,广东省,C14
600867,通化东宝,吉林省,C27
600868,梅雁吉祥,广东省,D44
600869,远东股份,青海省,C38
600870,*ST 厦华,福建省,C39
600871,石化油服,北京市,B11
600872,中炬高新,广东省,C14
600873,梅花生物,西藏自治区,C14
600874,创业环保,天津市,D46
600875,东方电气,四川省,C34
600876,洛阳玻璃,河南省,C30
600877,声光电科,重庆市,C39
600879,航天电子,湖北省,C35
600880,博瑞传播,四川省,R85
600881,亚泰集团,吉林省,C30
600882,妙可蓝多,上海市,C14
600883,博闻科技,云南省,C30
600884,杉杉股份,浙江省,C38
600885,宏发股份,湖北省,C38
600886,国投电力,北京市,D44
600887,伊利股份,内蒙古自治区,C14
600888,新疆众和,新疆维吾尔自治区,C39
600889,南京化纤,江苏省,C28
600892,大晟文化,广东省,I65
600893,航发动力,陕西省,C37
600894,广日股份,广东省,C34
600895,张江高科,上海市,K70
600897,厦门空港,福建省,G56
600898,ST 美讯,山东省,C39
600900,长江电力,北京市,D44
600901,江苏租赁,江苏省,J66
600903,贵州燃气,贵州省,D45
600905,三峡能源,北京市,D44
600906,财达证券,河北省,J67
600908,无锡银行,江苏省,J66
600909,华安证券,安徽省,J67
600916,中国黄金,北京市,F52
600917,重庆燃气,重庆市,D45
600918,中泰证券,山东省,J67
600919,江苏银行,江苏省,J66
600926,杭州银行,浙江省,J66
600927,永安期货,浙江省,J67
600928,西安银行,陕西省,J66
600929,雪天盐业,湖南省,C14
600933,爱柯迪,浙江省,C36
600935,华塑股份,安徽省,C26
600936,广西广电,广西壮族自治区,I63
600939,重庆建工,重庆市,E47
600941,中国移动,香港特别行政区,I63
600955,维远股份,山东省,C26
600956,新天绿能,河北省,D45
600958,东方证券,上海市,J67
600959,江苏有线,江苏省,I63
600960,渤海汽车,山东省,C36
600961,株冶集团,湖南省,C32
600962,国投中鲁,北京市,C15
600963,岳阳林纸,湖南省,C22
600965,福成股份,河北省,C13
600966,博汇纸业,山东省,C22
600967,内蒙一机,内蒙古自治区,C37
600968,海油发展,北京市,B11
600969,郴电国际,湖南省,D44
600970,中材国际,江苏省,E48
600971,恒源煤电,安徽省,B06
600973,宝胜股份,江苏省,C38
600975,新五丰,湖南省,A03
600976,健民集团,湖北省,F52
600977,中国电影,北京市,R86
600979,广安爱众,四川省,D44
600980,北矿科技,北京市,C39
600981,汇鸿集团,江苏省,F51
600982,宁波能源,浙江省,D44
600983,惠而浦,安徽省,C38
600984,建设机械,陕西省,C35
600985,淮北矿业,安徽省,B06
600986,浙文互联,浙江省,I64
600987,航民股份,浙江省,C17
600988,赤峰黄金,内蒙古自治区,B09
600989,宝丰能源,宁夏回族自治区,C26
600990,四创电子,安徽省,C39
600992,贵绳股份,贵州省,C33
600993,马应龙,湖北省,C27
600995,文山电力,云南省,D44
600996,贵广网络,贵州省,I63
600997,开滦股份,河北省,C25
600998,九州通,湖北省,F51
600999,招商证券,广东省,J67
601000,唐山港,河北省,G55
601001,晋控煤业,山西省,B06
601002,晋亿实业,浙江省,C34
601003,柳钢股份,广西壮族自治区,C31
601005,重庆钢铁,重庆市,C31
601006,大秦铁路,山西省,G53
601007,金陵饭店,江苏省,H61
601008,连云港,江苏省,G55
601009,南京银行,江苏省,J66
601010,文峰股份,江苏省,F52
601011,宝泰隆,黑龙江省,C25
601012,隆基股份,陕西省,C38
601015,陕西黑猫,陕西省,C25
601016,节能风电,北京市,D44
601018,宁波港,浙江省,G55
601019,山东出版,山东省,R85
601020,ST 华钰,西藏自治区,B09
601021,春秋航空,上海市,G56
601028,玉龙股份,山东省,F51
601038,一拖股份,河南省,C35
601058,赛轮轮胎,山东省,C29
601066,中信建投,北京市,J67
601068,中铝国际,北京市,E48
601069,西部黄金,新疆维吾尔自治区,B09
601077,渝农商行,重庆市,J66
601086,国芳集团,甘肃省,F52
601088,中国神华,北京市,B06
601098,中南传媒,湖南省,R85
601099,太平洋,云南省,J67
601100,恒立液压,江苏省,C35
601101,昊华能源,北京市,B06
601106,中国一重,黑龙江省,C35
601107,四川成渝,四川省,G54
601108,财通证券,浙江省,J67
601111,中国国航,北京市,G56
601113,ST 华鼎,浙江省,C28
601116,三江购物,浙江省,F52
601117,中国化学,北京市,E48
601118,海南橡胶,海南省,A01
601126,四方股份,北京市,C38
601127,小康股份,重庆市,C36
601128,常熟银行,江苏省,J66
601137,博威合金,浙江省,C32
601138,工业富联,广东省,C39
601139,深圳燃气,广东省,D45
601155,新城控股,江苏省,K70
601156,东航物流,上海市,G56
601158,重庆水务,重庆市,D46
601162,天风证券,湖北省,J67
601163,三角轮胎,山东省,C29
601166,兴业银行,福建省,J66
601168,西部矿业,青海省,B09
601169,北京银行,北京市,J66
601177,杭齿前进,浙江省,C34
601179,中国西电,陕西省,C38
601186,中国铁建,北京市,E48
601187,厦门银行,福建省,J66
601188,龙江交通,黑龙江省,G54
601198,东兴证券,北京市,J67
601199,江南水务,江苏省,D46
601200,上海环境,上海市,N77
601208,东材科技,四川省,C26
601211,国泰君安,上海市,J67
601212,白银有色,甘肃省,C32
601216,君正集团,内蒙古自治区,C26
601218,吉鑫科技,江苏省,C35
601222,林洋能源,江苏省,C40
601225,陕西煤业,陕西省,B06
601226,华电重工,北京市,M74
601228,广州港,广东省,G55
601229,上海银行,上海市,J66
